Seller ID,Probabilidade_de_Transacao
100000569,0.0
100000570,0.0
100000571,0.0
100000572,0.0
100000573,0.0
100000574,0.0
100000575,0.0
100000576,0.0
100000577,0.0
100000578,0.0
100000579,0.0
100000580,0.0
100000581,0.0
100000582,0.0
100000583,0.0
100000584,0.0
100000585,0.0
100000586,0.0
100000587,0.0
100000588,0.0
100000589,0.0
100000590,0.0
100000591,0.0
100000592,0.0
100000593,0.0
100000594,0.0
100000595,0.0
100000596,0.0
100000597,0.0
100000598,0.0
100000599,0.0
100000600,0.0
100000601,0.0
100000603,0.0
100000604,0.0
100000605,0.0
100000606,0.0
100000607,0.0
100000608,0.0
100000609,0.0
100000610,0.0
100000611,0.0
100000612,0.0
100000613,0.0
100000614,0.0
100000615,0.0
100000616,0.0
100000617,0.0
100000618,0.0
100000619,0.0
100000620,0.0
100000622,0.0
100000623,0.0
100000624,0.0
100000625,0.0
100000626,0.0
100000627,0.0
100000628,0.0
100000629,0.0
100000630,0.0
100000631,0.0
100000632,0.0
100000634,0.0
100000635,0.0
100000636,0.0
100000637,0.0
100000639,0.0
100000640,0.0
100000641,0.0
100000642,0.0
100000643,0.0
100000644,0.0
100000645,0.0
100000646,0.0
100000647,0.0
100000648,0.0
100000649,0.0
100000650,0.0
100000651,0.0
100000652,0.0
100000653,0.0
100000654,0.0
100000656,0.0
100000657,0.0
100000658,0.0
100000659,0.0
100000660,0.0
100000661,0.0
100000662,0.0
100000663,0.0
100000664,0.0
100000665,0.0
100000666,0.0
100000667,0.0
100000668,0.0
100000669,0.0
100000670,0.0
100000671,0.0
100000672,0.0
100000673,0.0
100000674,0.0
100000675,0.0
100000676,0.0
100000677,0.0
100000678,0.0
100000679,0.0
100000680,0.0
100000681,0.0
100000682,0.0
100000683,0.0
100000684,0.0
100000686,0.0
100000687,0.0
100000688,0.0
100000689,0.0
100000690,0.0
100000691,0.0
100000692,0.0
100000693,0.0
100000694,0.0
100000695,0.0
100000696,0.0
100000697,0.0
100000698,0.0
100000700,0.0
100000701,0.0
100000702,0.0
100000703,0.0
100000704,0.0
100000705,0.0
100000706,0.0
100000707,0.0
100000708,0.0
100000709,0.0
100000710,0.0
100000711,0.0
100000712,0.0
100000713,0.0
100000714,0.0
100000715,0.0
100000717,0.0
100000718,0.0
100000719,0.0
100000720,0.0
100000721,0.0
100000722,0.0
100000723,0.0
100000724,0.0
100000725,0.0
100000726,0.0
100000727,0.0
100000728,0.0
100000729,0.0
100000730,0.0
100000731,0.0
100000732,0.0
100000733,0.0
100000734,0.0
100000735,0.0
100000736,0.0
100000737,0.0
100000739,0.0
100000740,0.0
100000741,0.0
100000742,0.0
100000743,0.0
100000744,0.0
100000745,0.0
100000746,0.0
100000747,0.0
100000748,0.0
100000749,0.0
100000750,0.0
100000751,0.0
100000752,0.0
100000753,0.0
100000754,0.0
100000755,0.0
100000756,0.0
100000757,0.0
100000759,0.0
100000760,0.0
100000761,0.0
100000762,0.0
100000763,0.0
100000764,0.0
100000766,0.0
100000767,0.0
100000768,0.0
100000770,0.0
100000772,0.0
100000773,0.0
100000774,0.0
100000775,0.0
100000776,0.0
100000777,0.0
100000778,0.0
100000779,0.0
100000780,0.0
100000781,0.0
100000782,0.0
100000783,0.0
100000784,0.0
100000785,0.0
100000786,0.0
100000787,0.0
100000789,0.0
100000790,0.0
100000791,0.0
100000792,0.0
100000793,0.0
100000795,0.0
100000796,0.0
100000797,0.0
100000799,0.0
100000800,0.0
100000801,0.0
100000802,0.0
100000803,0.0
100000804,0.0
100000805,0.0
100000806,0.0
100000807,0.0
100000808,0.0
100000809,0.0
100000810,0.0
100000811,0.0
100000814,0.0
100000815,0.0
100000816,0.0
100000817,0.0
100000818,0.0
100000819,0.0
100000820,0.0
100000821,0.0
100000822,0.0
100000823,0.0
100000824,0.0
100000825,0.0
100000826,0.0
100000827,0.0
100000828,0.0
100000829,0.0
100000830,0.0
100000831,0.0
100000832,0.0
100000833,0.0
100000834,0.0
100000835,0.0
100000836,0.0
100000837,0.0
100000838,0.0
100000839,0.0
100000840,0.0
100000841,0.0
100000842,0.0
100000843,0.0
100000844,0.0
100000845,0.0
100000846,0.0
100000847,0.0
100000848,0.0
100000849,0.0
100000850,0.0
100000851,0.0
100000853,0.0
100000854,0.0
100000855,0.0
100000856,0.0
100000857,0.0
100000858,0.0
100000860,0.0
100000861,0.0
100000864,0.0
100000865,0.0
100000866,0.0
100000867,0.0
100000868,0.0
100000869,0.0
100000872,0.0
100000873,0.0
100000874,0.0
100000875,0.0
100000876,0.0
100000877,0.0
100000878,0.0
100000879,0.0
100000880,0.0
100000881,0.0
100000882,0.0
100000883,0.0
100000884,0.0
100000885,0.0
100000886,0.0
100000887,0.0
100000888,0.0
100000889,0.0
100000890,0.0
100000891,0.0
100000892,0.0
100000893,0.0
100000894,0.0
100000895,0.0
100000897,0.0
100000898,0.0
100000899,0.0
100000900,0.0
100000902,0.0
100000903,0.0
100000904,0.0
100000905,0.0
100000906,0.0
100000907,0.0
100000908,0.0
100000909,0.0
100000910,0.0
100000911,0.0
100000913,0.0
100000914,0.0
100000915,0.0
100000917,0.0
100000920,0.0
100000921,0.0
100000923,0.0
100000924,0.0
100000925,0.0
100000926,0.0
100000927,0.0
100000928,0.0
100000929,0.0
100000930,0.0
100000931,0.0
100000932,0.0
100000933,0.0
100000934,0.0
100000935,0.0
100000938,0.0
100000939,0.0
100000940,0.0
100000941,0.0
100000942,0.0
100000943,0.0
100000944,0.0
100000945,0.0
100000946,0.0
100000948,0.0
100000949,0.0
100000950,0.0
100000951,0.0
100000952,0.0
100000954,0.0
100000955,0.0
100000956,0.0
100000957,0.0
100000958,0.0
100000959,0.0
100000960,0.0
100000961,0.0
100000962,0.0
100000963,0.0
100000964,0.0
100000965,0.0
100000966,0.0
100000967,0.0
100000968,0.0
100000969,0.0
100000970,0.0
100000971,0.0
100000972,0.0
100000973,0.0
100000974,0.0
100000975,0.0
100000976,0.0
100000977,0.0
100000978,0.0
100000979,0.0
100000981,0.0
100000982,0.0
100000986,0.0
100000988,0.0
100000989,0.0
100000990,0.0
100000991,0.0
100000992,0.0
100000993,0.0
100000994,0.0
100000995,0.0
100000996,0.0
100000997,0.0
100000998,0.0
100000999,0.0
100001000,0.0
100001001,0.0
100001002,0.0
100001003,0.0
100001006,0.0
100001007,0.0
100001008,0.0
100001009,0.0
100001010,0.0
100001011,0.0
100001012,0.0
100001014,0.0
100001015,0.0
100001016,0.0
100001017,0.0
100001018,0.0
100001019,0.0
100001020,0.0
100001022,0.0
100001023,0.0
100001024,0.0
100001025,0.0
100001026,0.0
100001027,0.0
100001028,0.0
100001029,0.0
100001030,0.0
100001031,0.0
100001032,0.0
100001033,0.0
100001037,0.0
100001038,0.0
100001039,0.0
100001040,0.0
100001041,0.0
100001042,0.0
100001043,0.0
100001044,0.0
100001045,0.0
100001046,0.0
100001047,0.0
100001048,0.0
100001049,0.0
100001050,0.0
100001052,0.0
100001053,0.0
100001054,0.0
100001055,0.0
100001056,0.0
100001057,0.0
100001058,0.0
100001059,0.0
100001060,0.0
100001061,0.0
100001063,0.0
100001064,0.0
100001065,0.0
100001066,0.0
100001067,0.0
100001068,0.0
100001069,0.0
100001070,0.0
100001071,0.0
100001072,0.0
100001073,0.0
100001074,0.0
100001075,0.0
100001076,0.0
100001077,0.0
100001078,0.0
100001079,0.0
100001080,0.0
100001081,0.0
100001082,0.0
100001083,0.0
100001084,0.0
100001085,0.0
100001086,0.0
100001087,0.0
100001088,0.0
100001090,0.0
100001091,0.0
100001092,0.0
100001093,0.0
100001094,0.0
100001095,0.0
100001096,0.0
100001097,0.0
100001099,0.0
100001100,0.0
100001101,0.0
100001102,0.0
100001103,0.0
100001104,0.0
100001105,0.0
100001107,0.0
100001108,0.0
100001109,0.0
100001111,0.0
100001112,0.0
100001113,0.0
100001115,0.0
100001116,0.0
100001117,0.0
100001118,0.0
100001119,0.0
100001120,0.0
100001121,0.0
100001124,0.0
100001125,0.0
100001126,0.0
100001128,0.0
100001129,0.0
100001130,0.0
100001131,0.0
100001132,0.0
100001133,0.0
100001134,0.0
100001135,0.0
100001136,0.0
100001137,0.0
100001138,0.0
100001139,0.0
100001140,0.0
100001141,0.0
100001142,0.0
100001143,0.0
100001144,0.0
100001145,0.0
100001147,0.0
100001148,0.0
100001149,0.0
100001150,0.0
100001151,0.0
100001152,0.0
100001153,0.0
100001154,0.0
100001155,0.0
100001156,0.0
100001157,0.0
100001158,0.0
100001159,0.0
100001160,0.0
100001161,0.0
100001162,0.0
100001163,0.0
100001164,0.0
100001165,0.0
100001166,0.0
100001167,0.0
100001168,0.0
100001169,0.0
100001170,0.0
100001171,0.0
100001174,0.0
100001175,0.0
100001176,0.0
100001177,0.0
100001178,0.0
100001179,0.0
100001180,0.0
100001181,0.0
100001182,0.0
100001183,0.0
100001184,0.0
100001185,0.0
100001186,0.0
100001187,0.0
100001188,0.0
100001189,0.0
100001190,0.0
100001191,0.0
100001192,0.0
100001193,0.0
100001194,0.0
100001195,0.0
100001196,0.0
100001197,0.0
100001198,0.0
100001199,0.0
100001200,0.0
100001201,0.0
100001202,0.0
100001203,0.0
100001204,0.0
100001205,0.0
100001206,0.0
100001207,0.0
100001208,0.0
100001209,0.0
100001210,0.0
100001211,0.0
100001212,0.0
100001213,0.0
100001214,0.0
100001215,0.0
100001216,0.0
100001217,0.0
100001218,0.0
100001219,0.0
100001220,0.0
100001221,0.0
100001222,0.0
100001223,0.0
100001224,0.0
100001225,0.0
100001226,0.0
100001227,0.0
100001228,0.0
100001229,0.0
100001230,0.0
100001231,0.0
100001232,0.0
100001233,0.0
100001234,0.0
100001235,0.0
100001236,0.0
100001237,0.0
100001238,0.0
100001239,0.0
100002413,0.0
100001241,0.0
100001242,0.0
100001243,0.0
100001244,0.0
100001245,0.0
100001246,0.0
100001247,0.0
100001248,0.0
100001249,0.0
100001250,0.0
100001251,0.0
100000013,0.0
100001253,0.0
100001254,0.0
100001255,0.0
100001256,0.0
100001257,0.0
100002428,0.0
100001259,0.0
100001260,0.0
100001261,0.0
100001262,0.0
100001263,0.0
100001264,0.0
100001265,0.0
100001266,0.0
100001267,0.0
100001268,0.0
100001269,0.0
100001270,0.0
100000001,0.0
100001272,0.0
100001273,0.0
100001274,0.0
100001275,0.0
100001276,0.0
100001277,0.0
100001278,0.0
100001279,0.0
100001280,0.0
100001281,0.0
100001282,0.0
100001283,0.0
100001284,0.0
100001285,0.0
100001286,0.0
100001287,0.0
100001288,0.0
100001289,0.0
100001290,0.0
100001291,0.0
100001292,0.0
100001293,0.0
100001294,0.0
100001295,0.0
100001296,0.0
100001297,0.0
100001298,0.0
100001299,0.0
100001300,0.0
100001301,0.0
100001302,0.0
100001303,0.0
100001304,0.0
100001305,0.0
100001306,0.0
100001307,0.0
100001308,0.0
100001309,0.0
100001310,0.0
100000002,0.0
100001312,0.0
100001313,0.0
100001314,0.0
100001315,0.0
100001316,0.0
100001317,0.0
100001318,0.0
100001319,0.0
100001320,0.0
100001321,0.0
100001322,0.0
100001323,0.0
100001324,0.0
100001325,0.0
100001326,0.0
100001327,0.0
100001328,0.0
100001329,0.0
100001330,0.0
100001331,0.0
100001332,0.0
100000003,0.0
100000004,0.0
100001335,0.0
100001336,0.0
100001337,0.0
100001338,0.0
100001339,0.0
100001340,0.0
100001341,0.0
100001342,0.0
100001343,0.0
100001344,0.0
100001345,0.0
100001346,0.0
100001347,0.0
100001348,0.0
100001349,0.0
100001350,0.0
100001351,0.0
100001352,0.0
100001353,0.0
100001354,0.0
100001355,0.0
100001356,0.0
100001357,0.0
100001358,0.0
100001359,0.0
100001360,0.0
100001361,0.0
100000005,0.0
100001363,0.0
100001364,0.0
100001365,0.0
100001366,0.0
100001367,0.0
100001368,0.0
100001369,0.0
100000006,0.0
100001371,0.0
100001372,0.0
100001373,0.0
100001374,0.0
100001375,0.0
100001376,0.0
100001377,0.0
100001378,0.0
100001379,0.0
100001380,0.0
100001381,0.0
100001382,0.0
100000007,0.0
100001384,0.0
100001385,0.0
100001386,0.0
100000008,0.0
100001388,0.0
100001389,0.0
100001390,0.0
100001391,0.0
100001392,0.0
100001393,0.0
100001394,0.0
100001395,0.0
100001396,0.0
100001397,0.0
100001398,0.0
100001399,0.0
100001400,0.0
100001401,0.0
100001402,0.0
100001403,0.0
100001404,0.0
100001405,0.0
100001406,0.0
100001407,0.0
100001408,0.0
100001409,0.0
100001410,0.0
100001411,0.0
100001412,0.0
100001413,0.0
100001414,0.0
100001415,0.0
100001416,0.0
100001417,0.0
100001418,0.0
100001419,0.0
100001420,0.0
100001421,0.0
100001422,0.0
100001423,0.0
100001424,0.0
100001425,0.0
100001426,0.0
100001427,0.0
100001428,0.0
100001429,0.0
100001430,0.0
100001431,0.0
100001432,0.0
100001433,0.0
100001434,0.0
100001435,0.0
100001436,0.0
100001437,0.0
100001438,0.0
100001439,0.0
100001440,0.0
100001441,0.0
100001442,0.0
100001443,0.0
100001444,0.0
100001445,0.0
100001446,0.0
100002398,0.0
100001448,0.0
100001449,0.0
100001450,0.0
100001451,0.0
100001452,0.0
100001453,0.0
100001454,0.0
100001455,0.0
100001456,0.0
100001457,0.0
100001458,0.0
100001459,0.0
100001460,0.0
100001461,0.0
100001462,0.0
100002400,0.0
100001464,0.0
100001465,0.0
100001466,0.0
100001467,0.0
100001468,0.0
100001469,0.0
100001470,0.0
100001471,0.0
100001472,0.0
100002401,0.0
100001474,0.0
100001475,0.0
100001476,0.0
100001477,0.0
100001478,0.0
100001479,0.0
100001480,0.0
100001481,0.0
100001482,0.0
100001483,0.0
100001484,0.0
100002404,0.0
100001486,0.0
100001487,0.0
100001488,0.0
100001489,0.0
100001490,0.0
100001491,0.0
100001492,0.0
100001493,0.0
100001494,0.0
100001495,0.0
100001496,0.0
100001497,0.0
100001498,0.0
100001499,0.0
100001500,0.0
100001501,0.0
100001502,0.0
100001503,0.0
100001504,0.0
100001505,0.0
100001506,0.0
100001507,0.0
100001508,0.0
100001509,0.0
100001510,0.0
100001511,0.0
100001512,0.0
100001513,0.0
100001514,0.0
100001515,0.0
100001516,0.0
100001517,0.0
100001518,0.0
100001519,0.0
100001520,0.0
100001521,0.0
100001522,0.0
100001523,0.0
100001524,0.0
100002406,0.0
100001526,0.0
100002409,0.0
100002410,0.0
100001529,0.0
100001530,0.0
100001531,0.0
100001532,0.0
100001533,0.0
100001534,0.0
100002411,0.0
100001536,0.0
100001537,0.0
100001538,0.0
100001539,0.0
100001540,0.0
100001541,0.0
100001542,0.0
100001543,0.0
100001544,0.0
100001545,0.0
100001546,0.0
100001547,0.0
100001548,0.0
100001549,0.0
100001550,0.0
100001551,0.0
100001552,0.0
100001553,0.0
100001554,0.0
100001555,0.0
100001556,0.0
100001557,0.0
100001558,0.0
100001559,0.0
100001560,0.0
100001561,0.0
100001562,0.0
100001563,0.0
100001564,0.0
100001565,0.0
100001566,0.0
100000010,0.0
100001568,0.0
100001569,0.0
100001570,0.0
100001571,0.0
100001572,0.0
100001573,0.0
100001574,0.0
100001575,0.0
100001576,0.0
100001577,0.0
100001578,0.0
100001579,0.0
100001580,0.0
100001581,0.0
100001582,0.0
100001583,0.0
100001584,0.0
100000029,0.0
100001586,0.0
100001587,0.0
100001588,0.0
100001589,0.0
100001590,0.0
100001591,0.0
100001592,0.0
100001593,0.0
100001594,0.0
100001595,0.0
100000030,0.0
100001597,0.0
100001598,0.0
100001599,0.0
100001600,0.0
100001601,0.0
100001602,0.0
100001603,0.0
100001604,0.0
100001605,0.0
100001606,0.0
100001607,0.0
100001608,0.0
100001609,0.0
100001610,0.0
100001611,0.0
100001612,0.0
100001613,0.0
100001614,0.0
100001615,0.0
100001616,0.0
100001617,0.0
100001618,0.0
100001619,0.0
100001620,0.0
100001621,0.0
100001622,0.0
100001623,0.0
100001624,0.0
100001625,0.0
100000031,0.0
100001627,0.0
100001628,0.0
100001629,0.0
100001630,0.0
100001631,0.0
100001632,0.0
100000033,0.0
100001634,0.0
100001635,0.0
100001636,0.0
100001637,0.0
100001638,0.0
100001639,0.0
100001640,0.0
100001641,0.0
100001642,0.0
100001643,0.0
100001644,0.0
100001645,0.0
100001646,0.0
100001647,0.0
100001648,0.0
100000034,0.0
100001650,0.0
100001651,0.0
100001652,0.0
100001653,0.0
